publisher,journal_title,issn,eissn,journal_url,subject_area,scope,oa_model,fee_route,institution,apc_payable,other_fees,eligibility,agreement_start,agreement_end,annual_cap,article_types,evidence_status,record_status,source_url,policy_url,checked_on,source_updated,source_file,source_row,license,languages,country,doaj_url,instructions_url,apc_information_url,other_fees_url,source_record_id,notes
Associação Nacional dos Programas de Pós-Graduação em Comunicação,E-Compós,,1808-2599,http://www.e-compos.org.br/e-compos,"Language and Literature: Philology. Linguistics: Communication. Mass media | Language and Literature: Literature (General): Journalism. The periodical press, etc.","communication, media studies",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,http://www.e-compos.org.br/e-compos/about,2026-09-19,2019-01-23T14:09:12Z,no_apc_open_access.csv,806,CC BY,Portuguese,Brazil,https://doaj.org/toc/7ee7bbbbffb44645ba9613329b5528c6,http://www.e-compos.org.br/e-compos/about/submissions,http://www.e-compos.org.br/e-compos/about,http://www.e-compos.org.br/e-compos/about,7ee7bbbbffb44645ba9613329b5528c6,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
Associação Paulista de Homeopatia,Revista de Homeopatia,0102-227X,2175-3105,http://www.aph.org.br/revista/index.php/aph/index,Medicine: Homeopathy,"alternative medicine, homeopathy",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,http://aph.org.br/revista/index.php/aph/about/editorialPolicies#openAccessPolicy,2026-09-19,2021-08-19T15:56:54Z,no_apc_open_access.csv,807,CC BY,"English, Portuguese",Brazil,https://doaj.org/toc/00e18ebf4d7046ddbc9742a317566f66,http://www.aph.org.br/revista/index.php/aph/about/submissions#onlineSubmissions,http://aph.org.br/revista/index.php/aph/about/editorialPolicies#openAccessPolicy,,00e18ebf4d7046ddbc9742a317566f66,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
Associação Paulista de Medicina,São Paulo Medical Journal,1516-3180,1806-9460,http://www.scielo.br/spmj,Medicine,"internal medicine, public health, child and maternal care, mental health, medical teaching, epidemiology",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,http://www.scielo.br/revistas/spmj/iinstruc.htm,2026-09-19,2022-03-31T11:10:20Z,no_apc_open_access.csv,808,CC BY,English,Brazil,https://doaj.org/toc/a9ad990305e34bd9bdc21ba2166841f3,http://www.scielo.br/revistas/spmj/iinstruc.htm,http://www.scielo.br/revistas/spmj/iinstruc.htm,,a9ad990305e34bd9bdc21ba2166841f3,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
Associação Portuguesa de Ciência da Comunicação,Revista Comunicando,2184-0636,2182-4037,https://www.revistacomunicando.sopcom.pt/index.php/comunicando,"Social Sciences: Sociology (General) | Language and Literature: Literature (General): Journalism. The periodical press, etc.","social sciences, communication sciences, journalism, public relations, publicity and advertising",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://revistacomunicando.sopcom.pt/index.php/comunicando/about,2026-09-19,2023-06-20T13:20:10Z,no_apc_open_access.csv,809,CC BY,"Portuguese, English, Spanish",Portugal,https://doaj.org/toc/89c9a64831b047dc839388f8d456825e,https://revistacomunicando.sopcom.pt/index.php/comunicando/about/submissions,https://revistacomunicando.sopcom.pt/index.php/comunicando/about,,89c9a64831b047dc839388f8d456825e,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
Associação Portuguesa de Estudos sobre as Mulheres (APEM),Ex Aequo: Revista da Associação Portuguesa de Estudos sobre as Mulheres,0874-5560,2184-0385,http://exaequo.apem-estudos.org/?lingua=en,Social Sciences: The family. Marriage. Woman: Women. Feminism,"gender, feminism, pluridisciplinary, social sciences, humanities",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,http://exaequo.apem-estudos.org/page/apresentacao-da-revista?lingua=en,2026-09-19,2025-03-01T16:47:18Z,no_apc_open_access.csv,810,CC BY-NC,"Spanish, Portuguese, French, English",Portugal,https://doaj.org/toc/b30538a506b64edcb3c381a6233f0d8f,http://exaequo.apem-estudos.org/page/submissao-de-artigos?lingua=en,http://exaequo.apem-estudos.org/page/apresentacao-da-revista?lingua=en,,b30538a506b64edcb3c381a6233f0d8f,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
Associação Portuguesa de Medicina Geral e Familiar,Revista Portuguesa de Medicina Geral e Familiar,,2182-5181,https://rpmgf.pt/ojs/index.php/rpmgf/index,Medicine: Medicine (General),"family medicine, primary health care, medical ethics, health services research",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://rpmgf.pt/ojs/index.php/rpmgf/about,2026-09-19,2024-03-15T18:05:07Z,no_apc_open_access.csv,811,CC BY-NC-ND,"Spanish, Portuguese, English",Portugal,https://doaj.org/toc/5e00f8551a7e4b2f8ba57ba69cdac852,https://rpmgf.pt/ojs/index.php/rpmgf/about/submissions,https://rpmgf.pt/ojs/index.php/rpmgf/about,,5e00f8551a7e4b2f8ba57ba69cdac852,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
Associação Portuguesa de Sociologia,Sociologia On Line,,1647-3337,https://revista.aps.pt/en/home/,Social Sciences: Sociology (General),"sociology, social sciences",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://revista.aps.pt/en/about-us/,2026-09-19,2023-06-15T07:07:12Z,no_apc_open_access.csv,812,CC BY,"Portuguese, English, French, Spanish",Portugal,https://doaj.org/toc/3deef966231548708949ee4d6da3788f,https://revista.aps.pt/en/submission-guidelines/,https://revista.aps.pt/en/about-us/,,3deef966231548708949ee4d6da3788f,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
Associação Profissional de Conservadores - Restauradores de Portugal,Conservar Património,1646-043X,2182-9942,https://conservarpatrimonio.pt/,Auxiliary sciences of history: Archaeology | Social Sciences,"cultural heritage, conservation, restoration, history of art, archaeology, museum studies",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://conservarpatrimonio.pt/authors,2026-09-19,2021-07-26T08:05:04Z,no_apc_open_access.csv,813,CC BY-NC-ND,"Spanish, Portuguese, English",Portugal,https://doaj.org/toc/3d193913fc43467e8dbaa20acce2348c,https://conservarpatrimonio.pt/authors,https://conservarpatrimonio.pt/authors,,3d193913fc43467e8dbaa20acce2348c,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
Associação Sul-Rio-Grandense de Pesquisadores em História da Educação (ASPHE),História da Educação,1414-3518,2236-3459,https://seer.ufrgs.br/asphe/index,Education: History of education,historiography of education,Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,http://seer.ufrgs.br/index.php/asphe/about/editorialPolicies#custom-1,2026-09-19,2022-12-15T14:49:43Z,no_apc_open_access.csv,814,CC BY-NC,"Spanish, Portuguese",Brazil,https://doaj.org/toc/8c3ba788842a45af9ef3e008464fc11b,http://seer.ufrgs.br/index.php/asphe/about/submissions#authorGuidelines,http://seer.ufrgs.br/index.php/asphe/about/editorialPolicies#custom-1,,8c3ba788842a45af9ef3e008464fc11b,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
Astana IT University,Scientific Journal of Astana IT University,2707-9031,2707-904X,https://sj.astanait.edu.kz/,Technology: Technology (General): Industrial engineering. Management engineering: Information technology,"information technology, project management, it in education, information security",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://sj.astanait.edu.kz/author-guidelines/,2026-09-19,2021-11-30T11:13:22Z,no_apc_open_access.csv,815,CC BY,English,Kazakhstan,https://doaj.org/toc/d9884c53c39f4ca7af24515ec8dfcb1f,https://sj.astanait.edu.kz/requirments-for-article-forming/,https://sj.astanait.edu.kz/author-guidelines/,,d9884c53c39f4ca7af24515ec8dfcb1f,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
ASTRA National Museum Complex,Transilvania,0255-0539,,https://revistatransilvania.ro/,Fine Arts: Arts in general | Language and Literature,"literary studies, history, digital humanities, literary theory, anthropology, cultural studies",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://revistatransilvania.ro/for-authors/,2026-09-19,2022-01-13T15:35:39Z,no_apc_open_access.csv,816,CC BY,"Spanish, German, French, English, Romanian",Romania,https://doaj.org/toc/9aa85e8fb36a4d508f261ba91350c304,https://revistatransilvania.ro/for-authors/,https://revistatransilvania.ro/for-authors/,,9aa85e8fb36a4d508f261ba91350c304,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
"Astronomical Observatory, Department of Astronomy, Belgrade",Serbian Astronomical Journal,1450-698X,1820-9289,https://saj.matf.bg.ac.rs/,Science: Astronomy,astronomy,Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://saj.math.rs/index.php?id=home#authors,2026-09-19,2026-07-24T23:23:35Z,no_apc_open_access.csv,817,CC BY-NC-ND,English,Serbia,https://doaj.org/toc/4edbf6a89a504239a83a05e944f31726,https://saj.matf.bg.ac.rs/index.php?id=guide,https://saj.math.rs/index.php?id=home#authors,,4edbf6a89a504239a83a05e944f31726,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
Atatürk Kültür Merkezi Başkanlığı,Erdem,1010-867X,2667-8713,https://dergipark.org.tr/en/pub/erdem,Language and Literature,"art history, turkish literature, turkish islamic arts, architecture, cultural and natural heritage, urban history",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://dergipark.org.tr/en/pub/erdem/price-policy,2026-09-19,2026-06-17T08:29:28Z,no_apc_open_access.csv,818,CC BY-NC,"English, Turkish",Türkiye,https://doaj.org/toc/f9aa70e60f9346148f8f9a89d026fb17,https://dergipark.org.tr/en/pub/erdem/writing-rules,https://dergipark.org.tr/en/pub/erdem/price-policy,,f9aa70e60f9346148f8f9a89d026fb17,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
Atatürk University,Advances in Women’s Studies,,2822-4426,https://dergipark.org.tr/en/pub/aws,Social Sciences: The family. Marriage. Woman: Women. Feminism,"sociology, philosophy, history, language and literature, art, women's studies",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://dergipark.org.tr/en/pub/aws/policy,2026-09-19,2024-03-06T17:14:04Z,no_apc_open_access.csv,819,CC BY-NC,"Turkish, English",Türkiye,https://doaj.org/toc/e22bdcb5e6e846d7b928fb1bbd920755,https://dergipark.org.tr/en/pub/aws/writing-rules,https://dergipark.org.tr/en/pub/aws/policy,,e22bdcb5e6e846d7b928fb1bbd920755,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
Atatürk University,Ahbar,,3023-8250,https://dergipark.org.tr/en/pub/ahbar,History (General) and history of Europe: History (General): Medieval history,"medieval history, medieval, medieval studies, history, cultural studies, bibliography",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://dergipark.org.tr/en/pub/ahbar/price-policy,2026-09-19,2025-01-13T12:36:48Z,no_apc_open_access.csv,820,CC BY-NC,"Russian, English, Turkish",Türkiye,https://doaj.org/toc/adb4d6975fe949838d7334932ae5fee0,https://dergipark.org.tr/en/pub/ahbar/writing-rules,https://dergipark.org.tr/en/pub/ahbar/price-policy,,adb4d6975fe949838d7334932ae5fee0,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
Atatürk University,Anadolu Hemşirelik ve Sağlık Bilimleri Dergisi,1309-5471,2687-2498,https://dergipark.org.tr/en/pub/ataunihem,Medicine: Nursing,"nursing, midwifery, medicine, health sciences, nutrition, dietetics",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,superseded,https://doaj.org/csv,https://dergipark.org.tr/en/pub/ataunihem/page/142,2026-09-19,2022-06-22T16:18:55Z,no_apc_open_access.csv,821,CC BY-NC,"English, Turkish",Türkiye,https://doaj.org/toc/1af7033a90be4bb38d2c587c4857dc75,https://dergipark.org.tr/en/pub/ataunihem/writing-rules,https://dergipark.org.tr/en/pub/ataunihem/page/142,,1af7033a90be4bb38d2c587c4857dc75,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Continued by: 2822-2954"
Atatürk University,Art and Interpretation,,2822-2865,https://dergipark.org.tr/en/pub/sanatyorum,Fine Arts: Arts in general,"applied arts, stage arts, plastic arts, traditional arts, art history, theory of art",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://dergipark.org.tr/en/pub/sanatyorum/policy,2026-09-19,2024-02-27T11:24:32Z,no_apc_open_access.csv,822,CC BY-NC,"Turkish, English",Türkiye,https://doaj.org/toc/63c384da7e924e5fb9dd28f878ea6657,https://dergipark.org.tr/en/pub/sanatyorum/writing-rules,https://dergipark.org.tr/en/pub/sanatyorum/policy,,63c384da7e924e5fb9dd28f878ea6657,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
Atatürk University,Art Time,,2791-9382,https://dergipark.org.tr/en/pub/at,Fine Arts: Arts in general,"art criticism, music sciences, especially applied arts, performing arts, plastic arts, traditional arts",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://dergipark.org.tr/en/pub/at/policy,2026-09-19,2025-06-11T10:57:25Z,no_apc_open_access.csv,823,CC BY-NC,English,Türkiye,https://doaj.org/toc/854487cac42e4b06ae7af4f6d45d2159,https://dergipark.org.tr/en/pub/at/writing-rules,https://dergipark.org.tr/en/pub/at/policy,,854487cac42e4b06ae7af4f6d45d2159,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
Atatürk University,Art Vision,,2822-3144,https://dergipark.org.tr/en/pub/artvision,Fine Arts | Music and books on Music: Music,"photography, traditional turkish arts, graphics, sculpture, music, painting",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://dergipark.org.tr/en/pub/artvision/policy,2026-09-19,2024-03-01T08:22:33Z,no_apc_open_access.csv,824,CC BY-NC,"Turkish, English",Türkiye,https://doaj.org/toc/492f1be8dd6b447d8ff605ee7ff42793,https://dergipark.org.tr/en/pub/artvision/writing-rules,https://dergipark.org.tr/en/pub/artvision/policy,,492f1be8dd6b447d8ff605ee7ff42793,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
Atatürk University,Atatürk Dergisi,,3062-0929,https://dergipark.org.tr/en/pub/atauniad/policy,Political science: Political science (General),"political, military, economic, cultural factors, reforms, societal",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://dergipark.org.tr/en/pub/atauniad/policy,2026-09-19,2025-01-23T10:20:30Z,no_apc_open_access.csv,825,CC BY-NC,"English, Turkish",Türkiye,https://doaj.org/toc/422395a78dfb4d89be0fda1678f1664c,https://dergipark.org.tr/en/pub/atauniad/writing-rules,https://dergipark.org.tr/en/pub/atauniad/policy,,422395a78dfb4d89be0fda1678f1664c,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
